2	3	4
m544	LUTHOR	Not exactly. But it's his kind of neighborhood.
m544	EVE	Oh. Why? does he live up here?
m544	EVE	I didn't bring any  --
m544	LUTHOR	Your volcano chum? Your junior life-saving buddy?  Let's get high.
m544	EVE	This all has something to do with Superman doesn't it?
m544	LUTHOR	Yours not to reason why Miss Teschmacher. Relax! Enjoy it!  Just look at that smog!
m544	EVE	I don't understand.
m544	LUTHOR	Baby -- I'm going to take you higher.
m544	EVE	A night on the town instead of under it?
m544	LUTHOR	She knows. Clever very clever.  And unappreciated. But I'm going to take you away from all this.
m544	EVE	I know...
m544	LUTHOR	You've been under such a strain. And I've ...I've --  -- neglected you. Mea culpa! Y'know.
m544	EVE	I knew you'd hit me.
m544	LUTHOR	Hit you? A clever girl like you?  'He turned slowly slowly in the lava...' was how you described it. Now that's clever.  I have to hand it to you.
m544	EVE	You're not going to hit me?
m544	LUTHOR	Something you can feed the pets perhaps?  Let's have it.
m544	EVE	There was a recipe on the back  --
m544	LUTHOR	No news is not good news. Y'know
m544	LUTHOR	You have two minutes and thirty- two seconds.
m544	EVE	You?! How about me?
m544	LUTHOR	Don't let me down.
m544	LUTHOR	Nothing.
m544	EVE	But if I put my leg out like Claudette Clobert in  --
m544	LUTHOR	They stop for nothing.
m544	EVE	Ready.
m544	LUTHOR	Ready?
m544	LUTHOR	Is that an innuendo Miss Teschmacher? Because if it is you are about to experience the heady thrill of being hurled from a moving vehicle.
m544	EVE	You ever try to run in high heels?  You probably did.
m544	LUTHOR	Weak sister.  I still can't figure out why it took so long for you to catch up with us after we all ran out. Y'know?
m544	EVE	I don't like to talk about it Lex.
m544	LUTHOR	About Vesuvius. About Superman writhing in the bowels of the volcano.  Ahh the look on his face when he saw that Kryptonite. When will I see another y'know? Y'know?
m544	EVE	The least we can do is leave him another door jam.
m544	LUTHOR	What do you suggest my dear?
m544	EVE	We just take it?
m544	LUTHOR	The door jam Miss Teschmacher. This Ethiopian shmendrick here in his simple unconscious way needed something to wedge the door open the better to inhale the flies that form such an  important part of his diet. So he grabs something from the table...
m544	EVE	You're not going to tell us why you're happy are you?
m544	LUTHOR	La de da da...
m544	EVE	You're happy aren't you?
m544	EVE	I will as soon as I get the sand out of my nose.
m544	LUTHOR	Breathe that air Miss Teschmacher.
m544	LUTHOR	No you're going to get kissed
m544	EVE	I know I'm going to get rapped in the mouth for saying this but so what?
m544	LUTHOR	Tune me in  lady. An explosion such as the one Superman describes would have altered the molecular structure of the Krypton rock.
m544	EVE	I don't mean to denigrate your misspent youth Lex but what does that rock have to do with --
m544	LUTHOR	"Ahh. 'National Geographic."""" In my day this made 'Playboy"""" look like Mother Goose."
m544	LUTHOR	Bingo!
m544	EVE	Meteorites!
m544	LUTHOR	Deductive reasoning my friends! That's the name of the game. What does it say here?
m544	EVE	Mr. Romance...
m544	LUTHOR	Stay and listen!  Besides it's twelve in the afternoon. This is no time to go to bed.
m544	EVE	I'm going to bed.
m544	LUTHOR	See? I see. It's you who don't see. Doesn't see. I cannot believe it! How you people fail to grasp the long-range significance of this! Y'know?
m544	EVE	See?
m544	LUTHOR	Exactly Miss Teschmacher.
m544	EVE	I read the article.
m544	LUTHOR	Some people can read 'War and Peace' and come away thinking it was a simple adventure story. Other people can read the ingredients on a chewing gum wrapper and come away with the secret of the universe.  Y'know.
m544	EVE	Krypton? The place where Superman comes from?
m544	LUTHOR	Krypton!
m544	LUTHOR	When it gets to seventy-five below stabilize it.
m544	EVE	Fifty degrees below and still falling.
m544	LUTHOR	What's the temperature now?
m544	EVE	Place your bets ladies and gentlemen.
m544	LUTHOR	Damn!  This will get him.
m544	EVE	I didn't say a word.
m544	LUTHOR	Shut up.
m544	LUTHOR	You're on.
m544	EVE	Bet he makes it.
m544	EVE	Tough guy huh?
m544	LUTHOR	Nuts. He made it.
m544	LUTHOR	He's from another world.
m544	EVE	You think he's for real?
m544	LUTHOR	I needed this Y'know? I really needed this. just when I'm nearing the fruition of my project Big Bird flies into town.  Go ahead! Kill me by inches! Put me on the agony rack!
m544	LUTHOR	First the pets Otis.
m544	EVE	Again???
m544	LUTHOR	What about dinner? I have to worry about the crime of the century that's all. Y'know? Am I supposed to worry about what's in the refrigerator too?  What's in it?
m544	EVE	Speaking of feeding things what about dinner?
m544	EVE	Even that would be an improvement.
m544	LUTHOR	You'll be seeing stars in a minute Miss Teschmacher. y'know?
m544	EVE	Streets Sunlight. When was the last time I saw sunlight.
m544	LUTHOR	Criers and complainers! That's what I get! Moaners and groaners! Me Lex Luthor who figured out how to live in luxury without ever paying one cent in taxes. Lex Luthor who built this fantastic kingdom under the sea so to speak hidden and undetected by the fools who eke out their miserable lives on the streets above.
m544	EVE	So I've noticed.
m544	LUTHOR	Compared to what came before? A year of living in the sewers?  A part of that will always be with me.
m544	EVE	This??
m544	LUTHOR	I know that. Bu tin this case he was right. Arnold 'Buster' Luthor the most inept check forger of his time --  A pity he didn't live to see his son strike out for the big city. A pity he didn't live to see how from humble beginnings I created an empire.
m544	EVE	Your father was a sick weirdo.
m544	LUTHOR	"My father always said to me 'Son don't invest your money in anything but land. Land! Stocks rise and fall banks fall people are no damn good but they'll always need land and for that they'll pay through the nose. 'Remember that ' my father said. 'Land."""""
m544	EVE	Why does it all mean so much to you? All the time 'land land land.'
m544	LUTHOR	So it's six hundred feet below Park Avenue It's still a Park Avenue address.
m544	EVE	It isn't a Park Avenue address. really.
m544	LUTHOR	Me and my real estate? How  many other girls Miss Teschmacher are lucky enough to have a Park Avenue address like this?
m544	EVE	You and your real estate.
m544	JOR-EL	Neither my wife nor I will attempt to leave Krypton.
m544	FIRST ELDER	Will you abide by the Council's opinion?
m544	FIRST ELDER	If you persist you leave us no choice.
m544	JOR-EL	As an irredeemable criminal? You compare me to them?
m544	JOR-EL	And if I don't obey?
m544	FIRST ELDER	This discussion is terminated. The decision of the council is final.  You will cease pursuing this matter. Any attempt by you to continue to create a climate of fear and panic among the populace will be deemed an act of insurrection!
m544	JOR-EL	I have sworn to uphold the laws of Krypton.
m544	FIRST ELDER	But so is Vond-El
m544	JOR-EL	Then -
m544	FIRST ELDER	You are one of Krypton's greatest scientists Jor-El -
m544	FIRST ELDER	Jor-El Be warned. This tone of yours approaches insolence.
m544	JOR-EL	But you can't ignore these facts!  It's suicide!  Worse than that it's genocide.
m544	JIMMY	On the salary he pays me I can't make my rent without it.
m544	LOIS	Need I ask who's favored to collect at the end of this week.
m544	LOIS	It's because I'm an intrepid girl reporter Jimmy.  Besides the chief of detectives has the hots for me.
m544	JIMMY	How come you get all the good stories Lois?
m544	LOIS	Gets you where you live huh?
m544	JIMMY	Boy!
m544	LOIS	'And the people on the street the little man who runs the corner newsstand the old lady sunning herself on the stoop the kids playing stick ball -- none of them will ever forget the night of senseless bloodletting that turned a friendly block part into a nightmare.' 
m544	JIMMY	Two.
m544	LOIS	"an Ode to Spring. are there one or two """"T's"""" in bloodletting?"
m544	JIMMY	What're you writing Lois?
m544	MARTHA	I bless the day you came to us son. You know that. But some people wouldn't understand.
m544	JONATHAN	What your mother means Clark is that she don't want folks to think you're special.
m544	MARTHA	Oh dear. That isn't what I --
m544	MARTHA	Don't brag now  Jonathan.
m544	JONATHAN	Got all A's this year. Teacher said he's the best 5th grader in the -
m544	MARTHA	We don't want a child called 'Junior' ain't that so Clark? Why sure it is.
m544	JONATHAN	Who? Clark? I never cared two hoots for that fella.  Jonathan Jr. That's got a ring to it.
m544	MARTHA	I was thinkin' what to call him. I was thinkin' I had an uncle who was a fine man you recall him? The Church Sexton
m544	JONATHAN	Guess I'd better hitch up the rig and come back to get that...that thing he was settin' in. What do you make of that thing? Martha? You listening?
m544	MARTHA	We'll say he's a child to my cousin in North Dakota and just now orphaned.  Poor thing.
m544	JONATHAN	Folks'll ask question.
m544	MARTHA	All these years happy as we've been how I prayed and prayed He'd see fit to give us a child. And just when I finally accepted my bitter lot...  No one must ever know.
m544	JONATHAN	He sure as heck does that.
m544	MARTHA	The good lord works in mysterious ways.
m544	MARTHA	All of us.
m544	JONATHAN	Well - gotta change that tire if were gonna get home.
m544	MARTHA	Don't just stand there gapin' Jonathan. Can't you see he's cold?
m544	JONATHAN	What's your name boy?
m544	MARTHA	It's a ...baby.
m544	JOR-EL	Then you have on of those 'feelings.' It was called: 'love.'
m544	LARA	I want to know what my child is going to face.
m544	JOR-EL	You've been doing some research in the archives.
m544	LARA	He will be odd different.
m544	JOR-EL	Yes true. But on other worlds there would be other problems - heat cold no life no life support systems...No Lara believe me; Earth is the least of evils. On Earth his lighter gravity will render him almost weightless - that can't be helped. But with his denser molecular structure he will also be strong.  He will be fast He will be virtually invulnerable.
m544	LARA	He'll be weightless.
m544	JOR-EL	Their atmosphere will sustain him. He will look like one of them.
